id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH25070400106,payment,355000,INR,captured,order_EH25070400106,inv_EH25070400106,Online electronics order,upi,false,null,0,true,customer106@example.com,+919000000105,6390,0,1751643900,,,,,0.018,0.018,63.9,
pay_EH25070500107,payment,305000,INR,captured,order_EH25070500107,inv_EH25070500107,Online electronics order,upi,true,null,0,true,customer107@example.com,+919000000106,5490,0,1751733960,,,,,0.018,0.018,54.9,
pay_EH25072500108,payment,228000,INR,captured,order_EH25072500108,inv_EH25072500108,Online electronics order,card,false,null,0,true,customer108@example.com,+919000000107,4104,0,1753465620,card_d1dda70bbb78,RuPay,debit,,0.018,0.018,41.04,
pay_EH25071000109,payment,197000,INR,captured,order_EH25071000109,inv_EH25071000109,Online electronics order,netbanking,false,null,0,true,customer109@example.com,+919000000108,3546,0,1752173280,,,,,0.018,0.018,35.46,
pay_EH25071900110,payment,211000,INR,captured,order_EH25071900110,inv_EH25071900110,Online electronics order,upi,false,null,0,true,customer110@example.com,+919000000109,3797,0,1752954540,,,,,0.018,0.018,37.98,
pay_EH25071300111,payment,6060000,INR,captured,order_EH25071300111,inv_EH25071300111,Online electronics order,upi,false,null,0,true,customer111@example.com,+919000000110,109080,0,1752403800,,,,,0.018,0.018,1090.8,
pay_EH25072400112,payment,959000,INR,captured,order_EH25072400112,inv_EH25072400112,Online electronics order,upi,false,null,0,true,customer112@example.com,+919000000111,17262,0,1753357860,,,,,0.018,0.018,172.62,
pay_EH25071400113,payment,290000,INR,captured,order_EH25071400113,inv_EH25071400113,Online electronics order,card,false,null,0,true,customer113@example.com,+919000000112,5220,0,1752497520,card_27688588738e,MasterCard,debit,,0.018,0.018,52.2,
pay_EH25071600114,payment,145000,INR,captured,order_EH25071600114,inv_EH25071600114,Online electronics order,netbanking,false,null,0,true,customer114@example.com,+919000000113,2610,0,1752673980,,,,,0.018,0.018,26.1,
pay_EH25072400115,payment,365000,INR,captured,order_EH25072400115,inv_EH25072400115,Online electronics order,wallet,false,null,0,true,customer115@example.com,+919000000114,6570,0,1753368840,,,,,0.018,0.018,65.7,
pay_EH25071200116,payment,4583000,INR,captured,order_EH25071200116,inv_EH25071200116,Online electronics order,upi,false,null,0,true,customer116@example.com,+919000000115,82494,0,1752335700,,,,,0.018,0.018,824.94,
pay_EH25072400117,payment,702000,INR,captured,order_EH25072400117,inv_EH25072400117,Online electronics order,card,false,null,0,true,customer117@example.com,+919000000116,12636,0,1753376160,card_9fc93619f62e,RuPay,debit,,0.018,0.018,126.36,
pay_EH25071300118,payment,2036000,INR,captured,order_EH25071300118,inv_EH25071300118,Online electronics order,card,false,full,2036000,true,customer118@example.com,+919000000117,36648,0,1752429420,card_f0361c8bdb5f,Visa,debit,,0.018,0.018,366.48,
pay_EH25073100119,payment,721000,INR,captured,order_EH25073100119,inv_EH25073100119,Online electronics order,upi,false,null,0,true,customer119@example.com,+919000000118,12978,0,1753988280,,,,,0.018,0.018,129.78,
pay_EH25072200120,payment,226000,INR,captured,order_EH25072200120,inv_EH25072200120,Online electronics order,upi,false,null,0,true,customer120@example.com,+919000000119,4068,0,1753214340,,,,,0.018,0.018,40.68,
pay_EH25071100121,payment,380000,INR,captured,order_EH25071100121,inv_EH25071100121,Online electronics order,netbanking,false,null,0,true,customer121@example.com,+919000000120,6840,0,1752228000,,,,,0.018,0.018,68.4,
pay_EH25071800122,payment,252000,INR,captured,order_EH25071800122,inv_EH25071800122,Online electronics order,card,false,null,0,true,customer122@example.com,+919000000121,4536,0,1752836460,card_f190b853454a,MasterCard,credit,,0.018,0.018,45.36,
pay_EH25072800123,payment,53000,INR,captured,order_EH25072800123,inv_EH25072800123,Online electronics order,upi,false,null,0,true,customer123@example.com,+919000000122,953,0,1753704120,,,,,0.018,0.018,9.54,
pay_EH25071600124,payment,923000,INR,captured,order_EH25071600124,inv_EH25071600124,Online electronics order,upi,false,null,0,true,customer124@example.com,+919000000123,16614,0,1752670980,,,,,0.018,0.018,166.14,
pay_EH25072500125,payment,815000,INR,captured,order_EH25072500125,inv_EH25072500125,Online electronics order,card,false,null,0,true,customer125@example.com,+919000000124,14669,0,1753452240,card_3f4f0eee78a2,RuPay,debit,,0.018,0.018,146.7,
pay_EH25072000126,payment,388000,INR,captured,order_EH25072000126,inv_EH25072000126,Online electronics order,card,false,partial,114000,true,customer126@example.com,+919000000125,6984,0,1753023900,card_8d19d3f9190b,Visa,credit,,0.018,0.018,69.84,
pay_EH25072800127,payment,921000,INR,captured,order_EH25072800127,inv_EH25072800127,Online electronics order,emi,false,null,0,true,customer127@example.com,+919000000126,16578,0,1753718760,,,,,0.018,0.018,165.78,
pay_EH25072500128,payment,613000,INR,captured,order_EH25072500128,inv_EH25072500128,Online electronics order,upi,false,null,0,true,customer128@example.com,+919000000127,11034,0,1753463220,,,,,0.018,0.018,110.34,
pay_EH25072700129,payment,755000,INR,captured,order_EH25072700129,inv_EH25072700129,Online electronics order,upi,false,partial,174000,true,customer129@example.com,+919000000128,13590,0,1753639680,,,,,0.018,0.018,135.9,
pay_EH25072600130,payment,687000,INR,captured,order_EH25072600130,inv_EH25072600130,Online electronics order,card,false,partial,138000,true,customer130@example.com,+919000000129,12366,0,1753556940,card_3d67823ee387,American Express,credit,,0.018,0.018,123.66,
pay_EH25071800131,payment,339000,INR,captured,order_EH25071800131,inv_EH25071800131,Online electronics order,upi,false,null,0,true,customer131@example.com,+919000000130,6102,0,1752833400,,,,,0.018,0.018,61.02,
pay_EH25070600132,payment,286000,INR,captured,order_EH25070600132,inv_EH25070600132,Online electronics order,upi,false,null,0,true,customer132@example.com,+919000000131,5148,0,1751800260,,,,,0.018,0.018,51.48,
pay_EH25071200133,payment,328000,INR,captured,order_EH25071200133,inv_EH25071200133,Online electronics order,wallet,false,null,0,true,customer133@example.com,+919000000132,5904,0,1752322320,,,,,0.018,0.018,59.04,
pay_EH25072200134,payment,495000,INR,captured,order_EH25072200134,inv_EH25072200134,Online electronics order,wallet,false,null,0,true,customer134@example.com,+919000000133,8910,0,1753189980,,,,,0.018,0.018,89.1,
pay_EH25070700135,payment,471000,INR,captured,order_EH25070700135,inv_EH25070700135,Online electronics order,upi,false,null,0,true,customer135@example.com,+919000000134,8478,0,1751897640,,,,,0.018,0.018,84.78,
pay_EH25072100136,payment,821000,INR,captured,order_EH25072100136,inv_EH25072100136,Online electronics order,card,false,null,0,true,customer136@example.com,+919000000135,14778,0,1753110900,card_94ba57a8bdf6,RuPay,credit,,0.018,0.018,147.78,
pay_EH25071900137,payment,475000,INR,captured,order_EH25071900137,inv_EH25071900137,Online electronics order,netbanking,false,null,0,true,customer137@example.com,+919000000136,8550,0,1752941760,,,,,0.018,0.018,85.5,
pay_EH25070300138,payment,1042000,INR,captured,order_EH25070300138,inv_EH25070300138,Online electronics order,card,false,null,0,true,customer138@example.com,+919000000137,18756,0,1751563020,card_fe7544982f80,RuPay,debit,,0.018,0.018,187.56,
pay_EH25073100139,payment,855000,INR,captured,order_EH25073100139,inv_EH25073100139,Online electronics order,wallet,false,null,0,true,customer139@example.com,+919000000138,15390,0,1753985880,,,,,0.018,0.018,153.9,
pay_EH25072100140,payment,292000,INR,captured,order_EH25072100140,inv_EH25072100140,Online electronics order,upi,false,null,0,true,customer140@example.com,+919000000139,5256,0,1753125540,,,,,0.018,0.018,52.56,
pay_EH25073100141,payment,340000,INR,captured,order_EH25073100141,inv_EH25073100141,Online electronics order,upi,false,null,0,true,customer141@example.com,+919000000140,6120,0,1753957200,,,,,0.018,0.018,61.2,
pay_EH25072800142,payment,367000,INR,captured,order_EH25072800142,inv_EH25072800142,Online electronics order,netbanking,false,null,0,true,customer142@example.com,+919000000141,6606,0,1753701660,,,,,0.018,0.018,66.06,
pay_EH25070200143,payment,143000,INR,captured,order_EH25070200143,inv_EH25070200143,Online electronics order,upi,false,null,0,true,customer143@example.com,+919000000142,2574,0,1751458920,,,,,0.018,0.018,25.74,
pay_EH25071600144,payment,554000,INR,captured,order_EH25071600144,inv_EH25071600144,Online electronics order,card,false,null,0,true,customer144@example.com,+919000000143,9972,0,1752672180,card_288e109f4fe8,Visa,credit,,0.018,0.018,99.72,
pay_EH25071800145,payment,548000,INR,captured,order_EH25071800145,inv_EH25071800145,Online electronics order,netbanking,false,null,0,true,customer145@example.com,+919000000144,9864,0,1752848640,,,,,0.018,0.018,98.64,
pay_EH25072300146,payment,563000,INR,captured,order_EH25072300146,inv_EH25072300146,Online electronics order,upi,false,null,0,true,customer146@example.com,+919000000145,10134,0,1753284300,,,,,0.018,0.018,101.34,
pay_EH25073000147,payment,311000,INR,captured,order_EH25073000147,inv_EH25073000147,Online electronics order,wallet,false,null,0,true,customer147@example.com,+919000000146,5598,0,1753892760,,,,,0.018,0.018,55.98,
pay_EH25071100148,payment,1122000,INR,captured,order_EH25071100148,inv_EH25071100148,Online electronics order,card,true,null,0,true,customer148@example.com,+919000000147,20196,0,1752254820,card_23d228c840bc,Visa,credit,,0.018,0.018,201.96,
pay_EH25071900149,payment,431000,INR,captured,order_EH25071900149,inv_EH25071900149,Online electronics order,upi,false,null,0,true,customer149@example.com,+919000000148,7758,0,1752949680,,,,,0.018,0.018,77.58,
pay_EH25070900150,payment,279000,INR,captured,order_EH25070900150,inv_EH25070900150,Online electronics order,upi,false,full,279000,true,customer150@example.com,+919000000149,5022,0,1752089340,,,,,0.018,0.018,50.22,
pay_EH25071200151,payment,707000,INR,captured,order_EH25071200151,inv_EH25071200151,Online electronics order,card,false,null,0,true,customer151@example.com,+919000000150,12726,0,1752316200,card_505000cf8120,MasterCard,debit,,0.018,0.018,127.26,
pay_EH25072200152,payment,889000,INR,captured,order_EH25072200152,inv_EH25072200152,Online electronics order,upi,false,null,0,true,customer152@example.com,+919000000151,16002,0,1753183860,,,,,0.018,0.018,160.02,
pay_EH25070400153,payment,329000,INR,captured,order_EH25070400153,inv_EH25070400153,Online electronics order,card,false,null,0,true,customer153@example.com,+919000000152,5922,0,1751632320,card_e57f8a8425d7,American Express,credit,,0.018,0.018,59.22,
pay_EH25072100154,payment,218000,INR,captured,order_EH25072100154,inv_EH25072100154,Online electronics order,upi,false,null,0,true,customer154@example.com,+919000000153,3924,0,1753104780,,,,,0.018,0.018,39.24,
pay_EH25072800155,payment,1011000,INR,captured,order_EH25072800155,inv_EH25072800155,Online electronics order,upi,false,partial,510000,true,customer155@example.com,+919000000154,18198,0,1753713240,,,,,0.018,0.018,181.98,
pay_EH25070800156,payment,567000,INR,captured,order_EH25070800156,inv_EH25070800156,Online electronics order,upi,true,null,0,true,customer156@example.com,+919000000155,10206,0,1751988900,,,,,0.018,0.018,102.06,
pay_EH25071800157,payment,1023000,INR,captured,order_EH25071800157,inv_EH25071800157,Online electronics order,upi,false,null,0,true,customer157@example.com,+919000000156,18414,0,1752856560,,,,,0.018,0.018,184.14,
pay_EH25071900158,payment,415000,INR,captured,order_EH25071900158,inv_EH25071900158,Online electronics order,card,false,null,0,true,customer158@example.com,+919000000157,7470,0,1752946620,card_26544e09dccb,Visa,credit,,0.018,0.018,74.7,
pay_EH25071600159,payment,656000,INR,captured,order_EH25071600159,inv_EH25071600159,Online electronics order,upi,false,null,0,true,customer159@example.com,+919000000158,11808,0,1752691080,,,,,0.018,0.018,118.08,
pay_EH25070600160,payment,920000,INR,captured,order_EH25070600160,inv_EH25070600160,Online electronics order,card,false,null,0,true,customer160@example.com,+919000000159,16560,0,1751830740,card_b04b9740feb8,RuPay,debit,,0.018,0.018,165.6,
pay_EH25072200161,payment,745000,INR,captured,order_EH25072200161,inv_EH25072200161,Online electronics order,wallet,false,null,0,true,customer161@example.com,+919000000160,13410,0,1753180800,,,,,0.018,0.018,134.1,
pay_EH25073000162,payment,537000,INR,captured,order_EH25073000162,inv_EH25073000162,Online electronics order,upi,false,null,0,true,customer162@example.com,+919000000161,9666,0,1753875660,,,,,0.018,0.018,96.66,
pay_EH25070600163,payment,386000,INR,captured,order_EH25070600163,inv_EH25070600163,Online electronics order,upi,false,null,0,true,customer163@example.com,+919000000162,6948,0,1751805720,,,,,0.018,0.018,69.48,
pay_EH25073100164,payment,966000,INR,captured,order_EH25073100164,inv_EH25073100164,Online electronics order,card,false,null,0,true,customer164@example.com,+919000000163,17388,0,1753969380,card_8bc26e30a6c6,RuPay,debit,,0.018,0.018,173.88,
pay_EH25072300165,payment,830000,INR,captured,order_EH25072300165,inv_EH25072300165,Online electronics order,card,false,null,0,true,customer165@example.com,+919000000164,14940,0,1753281840,card_8d8fad840254,Visa,credit,,0.018,0.018,149.4,
pay_EH25072200166,payment,238000,INR,captured,order_EH25072200166,inv_EH25072200166,Online electronics order,emi,false,null,0,true,customer166@example.com,+919000000165,4284,0,1753199100,,,,,0.018,0.018,42.84,
pay_EH25071800167,payment,645000,INR,captured,order_EH25071800167,inv_EH25071800167,Online electronics order,wallet,false,null,0,true,customer167@example.com,+919000000166,11610,0,1752857160,,,,,0.018,0.018,116.1,
pay_EH25070700168,payment,543000,INR,captured,order_EH25070700168,inv_EH25070700168,Online electronics order,netbanking,false,null,0,true,customer168@example.com,+919000000167,9774,0,1751910420,,,,,0.018,0.018,97.74,
pay_EH25070200169,payment,1227000,INR,captured,order_EH25070200169,inv_EH25070200169,Online electronics order,netbanking,false,null,0,true,customer169@example.com,+919000000168,22086,0,1751482080,,,,,0.018,0.018,220.86,
pay_EH25072000170,payment,375000,INR,captured,order_EH25072000170,inv_EH25072000170,Online electronics order,upi,false,null,0,true,customer170@example.com,+919000000169,6750,0,1753040940,,,,,0.018,0.018,67.5,
pay_EH25070500171,payment,76000,INR,captured,order_EH25070500171,inv_EH25070500171,Online electronics order,upi,false,null,0,true,customer171@example.com,+919000000170,1368,0,1751712600,,,,,0.018,0.018,13.68,
pay_EH25070100172,payment,6916000,INR,captured,order_EH25070100172,inv_EH25070100172,Online electronics order,upi,false,null,0,true,customer172@example.com,+919000000171,124488,0,1751370660,,,,,0.018,0.018,1244.88,
pay_EH25071500173,payment,861000,INR,captured,order_EH25071500173,inv_EH25071500173,Online electronics order,card,false,null,0,true,customer173@example.com,+919000000172,15497,0,1752583920,card_d372f126d6a3,MasterCard,credit,,0.018,0.018,154.98,
pay_EH25071500174,payment,947000,INR,captured,order_EH25071500174,inv_EH25071500174,Online electronics order,upi,false,null,0,true,customer174@example.com,+919000000173,17046,0,1752587580,,,,,0.018,0.018,170.46,
pay_EH25070400175,payment,576000,INR,captured,order_EH25070400175,inv_EH25070400175,Online electronics order,upi,false,null,0,true,customer175@example.com,+919000000174,10368,0,1751640840,,,,,0.018,0.018,103.68,
pay_EH25070800176,payment,837000,INR,captured,order_EH25070800176,inv_EH25070800176,Online electronics order,upi,false,null,0,true,customer176@example.com,+919000000175,15066,0,1751990100,,,,,0.018,0.018,150.66,
pay_EH25072400177,payment,1201000,INR,captured,order_EH25072400177,inv_EH25072400177,Online electronics order,upi,false,null,0,true,customer177@example.com,+919000000176,21618,0,1753376160,,,,,0.018,0.018,216.18,
